id,snapshot_id,period,period_type,year,month,account_code,account_name,account_group,actual,target
nr_2025_08_nr040_jaminan_bank_garansi,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR040_JAMINAN_BANK_GARANSI,JAMINAN BANK GARANSI,aset,21224778.0,20800838.0
nr_2025_08_nr041_total_aktiva,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR041_TOTAL_AKTIVA,TOTAL AKTIVA,aset,989025816074.0,1209177865517.0
nr_2025_08_nr042_total_pasiva_section,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR042_TOTAL_PASIVA_SECTION,TOTAL PASIVA,pasiva,954304775831.0,1155096442584.0
nr_2025_08_nr043_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR043_KEWAJIBAN_LANCAR,KEWAJIBAN LANCAR,kewajiban,132074760856.0,205320830201.0
nr_2025_08_nr044_hutang_pajak,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR044_HUTANG_PAJAK,HUTANG PAJAK,kewajiban,4806451259.0,44700273610.0
nr_2025_08_nr045_bpjs_dplk,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR045_BPJS_DPLK,BY YMH DIBAYAR BPJS DAN DPLK,kewajiban,589644206.0,16286576260.0
nr_2025_08_nr046_hutang_dividen,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR046_HUTANG_DIVIDEN,HUTANG DIVIDEN,kewajiban,0.0,0.0
nr_2025_08_nr047_biaya_masih_harus_dibayar,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR047_BIAYA_MASIH_HARUS_DIBAYAR,BIAYA YANG MASIH HARUS DIBAYAR,kewajiban,40816582582.0,69358854737.0
nr_2025_08_nr048_pinjaman_modal_kerja,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR048_PINJAMAN_MODAL_KERJA,PINJAMAN MODAL KERJA,kewajiban,57806331776.0,0.0
nr_2025_08_nr049_pinjaman_pemegang_saham,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR049_PINJAMAN_PEMEGANG_SAHAM,PINJAMAN KE PEMEGANG SAHAM,kewajiban,0.0,0.0
nr_2025_08_nr050_kewajiban_lancar_lainnya,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR050_KEWAJIBAN_LANCAR_LAINNYA,KEWAJIBAN LANCAR LAINNYA,kewajiban,32656545182.0,67884754777.0
nr_2025_08_nr051_total_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR051_TOTAL_KEWAJIBAN_LANCAR,TOTAL KEWAJIBAN LANCAR,kewajiban,133257365087.0,203987325605.0
nr_2025_08_nr053_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR053_KEWAJIBAN_JANGKA_PANJANG,KEWAJIBAN JANGKA PANJANG,kewajiban,172418832209.0,181147408318.0
nr_2025_08_nr054_pinjaman_ki_bri,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR054_PINJAMAN_KI_BANK,PINJAMAN KI DARI BANK,kewajiban,0.0,0.0
nr_2025_08_nr055_kewajiban_imbalan_pasca_kerja,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR055_KEWAJIBAN_IMBALAN_PASCA_KERJA,KEWAJIBAN IMBALAN PASCA KERJA,kewajiban,165624351748.0,182508589453.0
nr_2025_08_nr056_total_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR056_TOTAL_KEWAJIBAN_JANGKA_PANJANG,TOTAL KEWAJIBAN JANGKA PANJANG,kewajiban,172398161733.0,177174612005.0
nr_2025_08_nr057_ekuitas,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR057_EKUITAS,EKUITAS,ekuitas,633384775522.0,781978921641.0
nr_2025_08_nr058_cadangan_risiko_umum,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR058_CADANGAN_RISIKO_UMUM,CADANGAN RISIKO UMUM,ekuitas,24811609122.0,29488173250.0
nr_2025_08_nr059_modal_saham,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR059_MODAL_SAHAM,MODAL SAHAM,ekuitas,9271928934.0,9398339362.0
nr_2025_08_nr060_laba_ditahan,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR060_LABA_DITAHAN,LABA DITAHAN,ekuitas,461875743253.0,442329806667.0
nr_2025_08_nr061_laba_setelah_pajak,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR061_LABA_SETELAH_PAJAK,LABA SETELAH PAJAK,ekuitas,0.0,0.0
nr_2025_08_nr062_total_ekuitas_sebelum_rl,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR062_TOTAL_EKUITAS_SEBELUM_RL,TOTAL EKUITAS SBLM R/L BERJALAN,ekuitas,497125391081.0,480460908904.0
nr_2025_08_nr063_rugi_laba_tahun_lalu,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR063_RUGI_LABA_TAHUN_LALU,RUGI/LABA TAHUN LALU,ekuitas,0.0,0.0
nr_2025_08_nr064_bagian_laba_perusahaan_anak,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR064_BAGIAN_LABA_PERUSAHAAN_ANAK,BAGIAN LABA PERUSAHAAN ANAK,ekuitas,44754294535.0,45717181576.0
nr_2025_08_nr065_rugi_laba_tahun_berjalan,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR065_RUGI_LABA_TAHUN_BERJALAN,RUGI/LABA TAHUN BERJALAN,ekuitas,120902092241.0,270603878775.0
nr_2025_08_nr066_total_pasiva,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR066_TOTAL_PASIVA,TOTAL PASIVA,pasiva,927310448443.0,1202689335062.0
nr_2025_08_nr028_kendaraan_gross,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,NR028_KENDARAAN_GROSS,KENDARAAN UNTUK DISEWAKAN (GROSS),aset,6854861276.0,7488479917.0
nr_2025_08_1101,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,1101,Kas dan Setara Kas,aset,270331298790.0,448287428072.0
nr_2025_08_1102,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,1102,Piutang Bersih,aset,402091434858.0,355019706190.0
nr_2025_08_1103,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,1103,Aset Lancar Lainnya,aset,45732766910.0,98885473327.0
nr_2025_08_1104,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,1104,Aset Tidak Lancar,aset,246751411798.0,287451533953.0
nr_2025_08_1105,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,1105,Jumlah Piutang,aset,418839309382.0,367432613404.0
nr_2025_08_1106,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,1106,Total Aset Lancar,aset,727346529998.0,920910227467.0
nr_2025_08_2101,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,2101,Kewajiban Lancar,kewajiban,139986330257.0,195469760165.0
nr_2025_08_2102,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,2102,Kewajiban Jangka Panjang,kewajiban,162087448256.0,185614917279.0
nr_2025_08_3101,snapshot_istantoro_2022_mar_2026,2025-08,monthly,2025,8.0,3101,Ekuitas,ekuitas,639309372830.0,819068508087.0
nr_2025_09_nr005_total_aset,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR005_TOTAL_ASET,TOTAL ASET,aset,1061636876793.0,1194470177370.0
nr_2025_09_nr006_aset_lancar,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR006_ASET_LANCAR,ASET LANCAR,aset,804466146608.0,897243737491.0
nr_2025_09_nr007_kas,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR007_KAS,KAS,aset,369314838.0,1208637952.0
nr_2025_09_nr008_bank,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR008_BANK,BANK,aset,162973969795.0,73780766388.0
nr_2025_09_nr009_deposito,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR009_DEPOSITO,DEPOSITO,aset,23510598871.0,201267758040.0
nr_2025_09_nr010_deposito_dijaminkan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR010_DEPOSITO_DIJAMINKAN,DEPOSITO YANG DI JAMINKAN,aset,221709325255.0,182949542889.0
nr_2025_09_nr011_persediaan_meterai,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR011_PERSEDIAAN_METERAI,PERSEDIAAN METERAI,aset,3175549.0,2659365.0
nr_2025_09_nr012_surat_surat_berharga,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR012_SURAT_SURAT_BERHARGA,SURAT SURAT BERHARGA,aset,0.0,0.0
nr_2025_09_nr013_piutang_captive,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR013_PIUTANG_CAPTIVE,PIUTANG CAPTIVE,aset,11687604945.0,20821508859.0
nr_2025_09_nr014_piutang_non_captive,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR014_PIUTANG_NON_CAPTIVE,PIUTANG NON CAPTIVE,aset,387423543414.0,333243438910.0
nr_2025_09_nr015_piutang_jasa_pendidikan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR015_PIUTANG_JASA_PENDIDIKAN,PIUTANG JASA PENDIDIKAN,aset,1248636793.0,2766058323.0
nr_2025_09_nr016_jumlah_piutang,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR016_JUMLAH_PIUTANG,JUMLAH PIUTANG,aset,390915607601.0,368247468186.0
nr_2025_09_nr017_penyisihan_piutang,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR017_PENYISIHAN_PIUTANG,PENYISIHAN PENGHAPUSAN PIUTANG,aset,-29708344654.0,-13433451047.0
nr_2025_09_nr018_piutang_bersih,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR018_PIUTANG_BERSIH,PIUTANG BERSIH,aset,375357667472.0,343419127708.0
nr_2025_09_nr019_piutang_lainnya,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR019_PIUTANG_LAINNYA,PIUTANG LAINNYA,aset,168434091.0,24948018530.0
nr_2025_09_nr020_piutang_inter_company,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR020_PIUTANG_INTER_COMPANY,PIUTANG INTER COMPANY,aset,76476917.0,0.0
nr_2025_09_nr021_uang_muka,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR021_UANG_MUKA,UANG MUKA,aset,4717560516.0,2399017032.0
nr_2025_09_nr022_pajak_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR022_PAJAK_DIBAYAR_DIMUKA,PAJAK DIBAYAR DIMUKA,aset,33723877956.0,68741109276.0
nr_2025_09_nr023_biaya_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR023_BIAYA_DIBAYAR_DIMUKA,BIAYA DIBAYAR DIMUKA,aset,2148293734.0,4755061957.0
nr_2025_09_nr024_total_aktiva_lancar,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR024_TOTAL_AKTIVA_LANCAR,TOTAL AKTIVA LANCAR,aset,849269829255.0,894072582541.0
nr_2025_09_nr025_aktiva_tidak_lancar,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR025_AKTIVA_TIDAK_LANCAR,AKTIVA TIDAK LANCAR,aset,248347953649.0,289087485036.0
nr_2025_09_nr026_aset_lain_lain,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR026_ASET_LAIN_LAIN,ASET LAIN-LAIN,aset,26155909379.0,24376055472.0
nr_2025_09_nr027_investasi_asosiasi,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR027_INVESTASI_ASOSIASI,INVESTASI DALAM ENTITAS ASOSIASI,aset,28959476563.0,29288312736.0
nr_2025_09_nr028_kendaraan_disewakan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR028_KENDARAAN_DISEWAKAN,KENDARAAN UNTUK DISEWAKAN,aset,0.0,1211040216.0
nr_2025_09_nr029_akumulasi_penyusutan_kendaraan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR029_AKUMULASI_PENYUSUTAN_KENDARAAN,AKUMULASI PENYUSUTAN,aset,-6601970377.0,-6542711749.0
nr_2025_09_nr030_nilai_buku_kendaraan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR030_NILAI_BUKU_KENDARAAN,NILAI BUKU,aset,0.0,1246323570.0
nr_2025_09_nr031_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR031_ASET_TETAP,ASET TETAP,aset,180603274219.0,220825047505.0
nr_2025_09_nr032_harga_perolehan_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR032_HARGA_PEROLEHAN_ASET_TETAP,HARGA PEROLEHAN AKTIVA TETAP,aset,254762585832.0,295495770867.0
nr_2025_09_nr033_akumulasi_penyusutan_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR033_AKUMULASI_PENYUSUTAN_ASET_TETAP,AKUMULASI PENYUSUTAN,aset,-69171728050.0,-69635526260.0
nr_2025_09_nr034_nilai_buku_aset_tetap,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR034_NILAI_BUKU_ASET_TETAP,NILAI BUKU,aset,178078159261.0,212551896305.0
nr_2025_09_nr035_aktiva_lain_lain,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR035_AKTIVA_LAIN_LAIN,AKTIVA LAIN-LAIN,aset,6807057271.0,7665915990.0
nr_2025_09_nr036_aset_piutang_lain,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR036_ASET_PIUTANG_LAIN,ASET PIUTANG LAIN,aset,0.0,0.0
nr_2025_09_nr037_aset_dalam_penyelesaian,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR037_ASET_DALAM_PENYELESAIAN,ASET DALAM PENYELESAIAN,aset,6812225822.0,7285343391.0
nr_2025_09_nr038_renovasi_bangunan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR038_RENOVASI_BANGUNAN,RENOVASI BANGUNAN YANG DISEWA,aset,0.0,0.0
nr_2025_09_nr039_uang_jaminan_proyek,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR039_UANG_JAMINAN_PROYEK,UANG JAMINAN PROYEK,aset,108979921.0,104891811.0
nr_2025_09_nr040_jaminan_bank_garansi,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR040_JAMINAN_BANK_GARANSI,JAMINAN BANK GARANSI,aset,21326139.0,21053121.0
nr_2025_09_nr041_total_aktiva,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR041_TOTAL_AKTIVA,TOTAL AKTIVA,aset,1052986796176.0,1194582979647.0
nr_2025_09_nr042_total_pasiva_section,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR042_TOTAL_PASIVA_SECTION,TOTAL PASIVA,pasiva,1033582375865.0,1154157664954.0
nr_2025_09_nr043_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR043_KEWAJIBAN_LANCAR,KEWAJIBAN LANCAR,kewajiban,241524960137.0,196738893246.0
nr_2025_09_nr044_hutang_pajak,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR044_HUTANG_PAJAK,HUTANG PAJAK,kewajiban,6492308262.0,44432703660.0
nr_2025_09_nr045_bpjs_dplk,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR045_BPJS_DPLK,BY YMH DIBAYAR BPJS DAN DPLK,kewajiban,12592523286.0,15925820385.0
nr_2025_09_nr046_hutang_dividen,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR046_HUTANG_DIVIDEN,HUTANG DIVIDEN,kewajiban,0.0,0.0
nr_2025_09_nr047_biaya_masih_harus_dibayar,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR047_BIAYA_MASIH_HARUS_DIBAYAR,BIAYA YANG MASIH HARUS DIBAYAR,kewajiban,35374257241.0,71454200605.0
nr_2025_09_nr048_pinjaman_modal_kerja,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR048_PINJAMAN_MODAL_KERJA,PINJAMAN MODAL KERJA,kewajiban,150953027075.0,0.0
nr_2025_09_nr049_pinjaman_pemegang_saham,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR049_PINJAMAN_PEMEGANG_SAHAM,PINJAMAN KE PEMEGANG SAHAM,kewajiban,0.0,0.0
nr_2025_09_nr050_kewajiban_lancar_lainnya,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR050_KEWAJIBAN_LANCAR_LAINNYA,KEWAJIBAN LANCAR LAINNYA,kewajiban,36211464546.0,69883276730.0
nr_2025_09_nr051_total_kewajiban_lancar,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR051_TOTAL_KEWAJIBAN_LANCAR,TOTAL KEWAJIBAN LANCAR,kewajiban,242901683608.0,201072384289.0
nr_2025_09_nr053_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR053_KEWAJIBAN_JANGKA_PANJANG,KEWAJIBAN JANGKA PANJANG,kewajiban,160826658638.0,178402010158.0
nr_2025_09_nr054_pinjaman_ki_bri,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR054_PINJAMAN_KI_BANK,PINJAMAN KI DARI BANK,kewajiban,0.0,0.0
nr_2025_09_nr055_kewajiban_imbalan_pasca_kerja,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR055_KEWAJIBAN_IMBALAN_PASCA_KERJA,KEWAJIBAN IMBALAN PASCA KERJA,kewajiban,167384262185.0,186533219600.0
nr_2025_09_nr056_total_kewajiban_jangka_panjang,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR056_TOTAL_KEWAJIBAN_JANGKA_PANJANG,TOTAL KEWAJIBAN JANGKA PANJANG,kewajiban,168105228839.0,182276457774.0
nr_2025_09_nr057_ekuitas,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR057_EKUITAS,EKUITAS,ekuitas,671235962259.0,789301139630.0
nr_2025_09_nr058_cadangan_risiko_umum,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR058_CADANGAN_RISIKO_UMUM,CADANGAN RISIKO UMUM,ekuitas,19866407862.0,30704477387.0
nr_2025_09_nr059_modal_saham,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR059_MODAL_SAHAM,MODAL SAHAM,ekuitas,9346931489.0,9441230655.0
nr_2025_09_nr060_laba_ditahan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR060_LABA_DITAHAN,LABA DITAHAN,ekuitas,455456008878.0,458907477932.0
nr_2025_09_nr061_laba_setelah_pajak,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR061_LABA_SETELAH_PAJAK,LABA SETELAH PAJAK,ekuitas,0.0,0.0
nr_2025_09_nr062_total_ekuitas_sebelum_rl,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR062_TOTAL_EKUITAS_SEBELUM_RL,TOTAL EKUITAS SBLM R/L BERJALAN,ekuitas,462130338690.0,498032647214.0
nr_2025_09_nr063_rugi_laba_tahun_lalu,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR063_RUGI_LABA_TAHUN_LALU,RUGI/LABA TAHUN LALU,ekuitas,0.0,0.0
nr_2025_09_nr064_bagian_laba_perusahaan_anak,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR064_BAGIAN_LABA_PERUSAHAAN_ANAK,BAGIAN LABA PERUSAHAAN ANAK,ekuitas,44834216183.0,45136339179.0
nr_2025_09_nr065_rugi_laba_tahun_berjalan,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR065_RUGI_LABA_TAHUN_BERJALAN,RUGI/LABA TAHUN BERJALAN,ekuitas,144564244193.0,263573758332.0
nr_2025_09_nr066_total_pasiva,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR066_TOTAL_PASIVA,TOTAL PASIVA,pasiva,1027309322719.0,1200994970167.0
nr_2025_09_nr028_kendaraan_gross,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,NR028_KENDARAAN_GROSS,KENDARAAN UNTUK DISEWAKAN (GROSS),aset,6987872077.0,7507388628.0
nr_2025_09_1101,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,1101,Kas dan Setara Kas,aset,417978480349.0,458195720333.0
nr_2025_09_1102,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,1102,Piutang Bersih,aset,359997228774.0,351732559938.0
nr_2025_09_1103,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,1103,Aset Lancar Lainnya,aset,40200982445.0,102035430599.0
nr_2025_09_1104,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,1104,Aset Tidak Lancar,aset,252364925477.0,280694490534.0
nr_2025_09_1105,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,1105,Jumlah Piutang,aset,387056222083.0,365894254172.0
nr_2025_09_1106,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,1106,Total Aset Lancar,aset,824926855939.0,924503754434.0
nr_2025_09_2101,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,2101,Kewajiban Lancar,kewajiban,246387449708.0,201284518996.0
nr_2025_09_2102,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,2102,Kewajiban Jangka Panjang,kewajiban,165955794005.0,179131733310.0
nr_2025_09_3101,snapshot_istantoro_2022_mar_2026,2025-09,monthly,2025,9.0,3101,Ekuitas,ekuitas,686223793727.0,795117370257.0
nr_2025_10_nr005_total_aset,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR005_TOTAL_ASET,TOTAL ASET,aset,1099532025761.0,1174384773882.0
nr_2025_10_nr006_aset_lancar,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR006_ASET_LANCAR,ASET LANCAR,aset,847513861923.0,885261658397.0
nr_2025_10_nr007_kas,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR007_KAS,KAS,aset,712936694.0,1209421511.0
nr_2025_10_nr008_bank,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR008_BANK,BANK,aset,216373188412.0,74177695957.0
nr_2025_10_nr009_deposito,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR009_DEPOSITO,DEPOSITO,aset,3958036711.0,200610862681.0
nr_2025_10_nr010_deposito_dijaminkan,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR010_DEPOSITO_DIJAMINKAN,DEPOSITO YANG DI JAMINKAN,aset,219249577932.0,186478988938.0
nr_2025_10_nr011_persediaan_meterai,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR011_PERSEDIAAN_METERAI,PERSEDIAAN METERAI,aset,7204710.0,2618353.0
nr_2025_10_nr012_surat_surat_berharga,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR012_SURAT_SURAT_BERHARGA,SURAT SURAT BERHARGA,aset,0.0,0.0
nr_2025_10_nr013_piutang_captive,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR013_PIUTANG_CAPTIVE,PIUTANG CAPTIVE,aset,11366497598.0,21127924196.0
nr_2025_10_nr014_piutang_non_captive,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR014_PIUTANG_NON_CAPTIVE,PIUTANG NON CAPTIVE,aset,387138157275.0,339770514640.0
nr_2025_10_nr015_piutang_jasa_pendidikan,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR015_PIUTANG_JASA_PENDIDIKAN,PIUTANG JASA PENDIDIKAN,aset,1690533287.0,2676325589.0
nr_2025_10_nr016_jumlah_piutang,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR016_JUMLAH_PIUTANG,JUMLAH PIUTANG,aset,385895029848.0,368707309114.0
nr_2025_10_nr017_penyisihan_piutang,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR017_PENYISIHAN_PIUTANG,PENYISIHAN PENGHAPUSAN PIUTANG,aset,-30422855862.0,-13766233249.0
nr_2025_10_nr018_piutang_bersih,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR018_PIUTANG_BERSIH,PIUTANG BERSIH,aset,352405030338.0,343052149710.0
nr_2025_10_nr019_piutang_lainnya,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR019_PIUTANG_LAINNYA,PIUTANG LAINNYA,aset,171105240.0,25889898820.0
nr_2025_10_nr020_piutang_inter_company,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR020_PIUTANG_INTER_COMPANY,PIUTANG INTER COMPANY,aset,97175877.0,0.0
nr_2025_10_nr021_uang_muka,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR021_UANG_MUKA,UANG MUKA,aset,6741348047.0,2346501126.0
nr_2025_10_nr022_pajak_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR022_PAJAK_DIBAYAR_DIMUKA,PAJAK DIBAYAR DIMUKA,aset,36059786035.0,68597240998.0
nr_2025_10_nr023_biaya_dibayar_dimuka,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR023_BIAYA_DIBAYAR_DIMUKA,BIAYA DIBAYAR DIMUKA,aset,2116858101.0,4506943477.0
nr_2025_10_nr024_total_aktiva_lancar,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR024_TOTAL_AKTIVA_LANCAR,TOTAL AKTIVA LANCAR,aset,872907285905.0,924546498968.0
nr_2025_10_nr025_aktiva_tidak_lancar,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR025_AKTIVA_TIDAK_LANCAR,AKTIVA TIDAK LANCAR,aset,233470339990.0,280608509734.0
nr_2025_10_nr026_aset_lain_lain,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR026_ASET_LAIN_LAIN,ASET LAIN-LAIN,aset,25696898212.0,25237301822.0
nr_2025_10_nr027_investasi_asosiasi,snapshot_istantoro_2022_mar_2026,2025-10,monthly,2025,10.0,NR027_INVESTASI_ASOSIASI,INVESTASI DALAM ENTITAS ASOSIASI,aset,25378961082.0,28621539380.0
